2023-12-06_18-05-32
13170,13172,34.336561379195096
13170,13173,96.18758308051498
13170,13177,37.23389066641873
13170,47994,73.62581087928051
13170,13179,42.27018037395532
13170,13187,39.007047331593306
13170,328580,27.761531924837456
13170,328579,26.13328476846628
13170,13190,31.79661981295831
13170,13192,47.07350115516
13170,131978,29.836010077181598
13170,39820,118.29606313919292
13170,416653,26.04131631365146
13170,13199,34.706511252984
13170,13201,37.565746155703614
13170,13204,75.02209312609166
13170,99225,48.172336758591264
13170,13209,50.30892519482222
13170,31643,48.06184122225473
13170,13212,105.1488718918025
13170,13213,38.10280976702539
13170,13215,40.96172702266763
13170,13219,49.56889121967034
13170,13224,38.40778277917561
13170,45994,33.83265426651021
13170,13229,38.06776938817004
13170,416692,26.247232331580154
13170,58292,32.44475731135231
13170,13238,39.58131425055829
13170,31671,38.02229143471943
13170,13240,42.287089743429384
13170,13237,34.14937037833108
13170,127931,30.624643443382293
13170,13245,36.83366186585476
13170,127936,30.71420151806603
13170,29633,41.58353324519984
13170,416705,43.4619991545922
13170,13249,46.17577199837294
13170,31682,46.77890337392831
13170,13257,39.71616259778885
13170,13261,85.68148413082767
13170,31698,29.180273976022683
13170,416723,27.747692798929023
13170,416728,26.812077926872956
13170,13273,52.81504402452571
13170,420835,25.888867767869343
13170,13284,103.0059560454344
13170,416742,31.19701720581526
13170,13289,34.1763670658337
13170,13292,74.56243962340118
13170,13293,36.003315784824395
13170,252911,27.65676391716097
13170,13302,116.91938596633338
13170,13305,37.88923883208334
13170,13310,93.44379742375764
13170,13311,52.756869439900996
13170,13312,67.42260488670459
13170,13313,40.42379216566975
13170,13314,30.66691354591668
13170,13317,36.89630187700009
13170,418826,27.222403732535923
13170,416779,26.357753374855164
13170,13327,35.66771986668342
13170,13336,80.26516330392536
13170,13340,49.031702298094906
13170,13348,54.889233365632315
13170,13353,50.56447411942508
13170,13358,46.90384817807346
13170,13360,37.03098145944507
13170,42033,31.59433815891154
13170,13363,36.65975703213651
13170,13364,30.45816069349737
13170,13370,33.46937028586447
13170,78907,75.95987759048097
13170,13373,38.937180597314416
13170,117824,58.84410427423051
13170,13381,46.062686249509056
13170,13388,87.5612494043631
13170,117839,32.90923607833381
13170,13396,31.35037956349535
13170,13399,34.15606262109767
13170,13401,40.92376055815939
13170,13402,45.95646851492436
13170,416858,27.67297816501529
13170,140380,29.421459834427104
13170,13405,34.28383092497515
13170,416862,30.400004741543448
13170,13407,64.51815793494463
13170,13409,45.974180544450284
13170,13427,31.502291745739917
13170,13432,40.531468749005214
13170,13435,58.23185667221007
13170,13438,78.44899650246415
13170,13442,41.93830810921656
13170,337026,27.335885634816073
13170,337028,28.116723646299494
13170,337029,37.38636616179834
13170,13445,61.40339753467611
13170,337030,33.1768360287546
13170,13448,44.913622554072845
13170,337033,32.29692160643384
13170,13450,123.71631520488754
13170,13449,37.256963344013194
13170,337035,29.364763050528435
13170,337036,29.290185543248725
13170,337037,27.116730835187692
13170,416905,28.02467437905413
13170,337039,27.081415063534536
13170,13456,38.66637022456297
13170,13455,45.85137747481941
13170,253073,33.397403523913034
13170,13460,43.337024664344746
13170,337042,29.13979827540765
13170,337044,28.70885689362831
13170,13461,49.819351789868065
13170,337045,26.41837644117981
13170,337046,26.16648258861314
13170,337047,30.94979209655131
13170,337048,25.97424864452257
13170,337051,28.870710814264985
13170,337052,30.318530816787863
13170,13466,38.30587990361528
13170,337054,26.38870000160479
13170,337055,31.35367653605014
13170,337056,28.43153985192957
13170,337057,30.652820607488714
13170,337058,28.107864343811027
13170,337060,26.30784981275947
13170,337061,27.72863334920083
13170,337062,27.66351962590927
13170,337063,27.16496208628659
13170,337064,29.8311763729177
13170,337065,31.63621724243105
13170,337066,27.098821577813702
13170,13482,35.497740294443744
13170,13484,46.20368255542941
13170,13485,65.49701839256237
13170,337068,30.797126993519417
13170,337070,32.53564648593989
13170,416942,29.30569776226878
13170,337071,29.162785383419912
13170,13490,93.92527189687955
13170,337073,26.728271325697243
13170,337074,26.37659911063029
13170,337075,26.006870405131274
13170,13487,64.34828085957143
13170,31925,34.2791392392509
13170,13494,52.44523805581016
13170,13495,31.611363640453916
13170,13496,42.89190806989895
13170,337083,26.651493783562753
13170,337084,26.625341476293
13170,337077,26.161511623512887
13170,337078,26.323940964819126
13170,337079,26.212849249794736
13170,13500,36.61223172641101
13170,117949,35.53724336091577
13170,13502,38.711358303585534
13170,99518,59.00959599137847
13170,337089,28.407879817518875
13170,337086,26.900825183483576
13170,337085,30.638980325886063
13170,337087,33.285876605042674
13170,13510,45.252175571895165
13170,13511,40.60844522529183
13170,337093,26.253958387370787
13170,337091,29.133335510726376
13170,337094,30.44759503363752
13170,337095,28.168386102571287
13170,13516,57.10107200005543
13170,234696,26.93630878890392
13170,13518,46.697298452174934
13170,337102,29.801231818070075
13170,46288,27.565463182857876
13170,50389,34.24046525395057
13170,13528,49.689641562482734
13170,13537,60.70474428941686
13170,13549,37.961577237535536
13170,13551,38.86920951232583
13170,13557,38.10415646710257
13170,13559,42.91633255154643
13170,13560,35.309971622457375
13170,13562,40.26171802978461
13170,13566,33.14620722821989
13170,13568,128.02878905595625
13170,13569,41.36971770720265
13170,13571,45.22831247382878
13170,13572,41.53650172424788
13170,13573,53.16984124627276
13170,13575,181.95533071500213
13170,13577,35.49615866806298
13170,13578,32.92975311052605
13170,29964,42.31888493290256
13170,13582,65.11021372547145
13170,97551,45.217143415389295
13170,259347,33.7271321988967
13170,13588,45.352040111595294
13170,13587,85.857339098043
13170,13592,33.220983740951105
13170,13593,33.49116686169022
13170,13596,38.4669515653414
13170,13597,34.07063772275499
13170,13598,30.59240775445572
13170,118054,37.57100967203119
13170,13610,91.1605275320017
13170,234795,28.966752357596825
13170,34107,42.31596972150957
13170,13629,37.63991520256416
13170,13630,40.539046033380735
13170,257342,26.113991353939152
13170,13632,83.4130437886954
13170,13638,34.74008201359003
13170,13641,47.61090593730594
13170,13642,63.83250547417752
13170,13643,44.21851437806439
13170,13648,42.44554542159566
13170,13654,49.14543531241973
13170,13655,37.0627864249228
13170,157014,41.523066918335026
13170,34136,347.02856865137727
13170,13661,38.79302047673671
13170,42333,38.12608879224174
13170,118114,33.78858432588764
13170,13666,62.377069132327044
13170,126308,26.595134755132925
13170,13669,55.68703514499916
13170,91493,53.989662815502285
13170,13668,51.14498673882954
13170,91496,36.35981769716931
13170,400744,26.624005187655268
13170,400745,26.253544015524092
13170,13672,35.42163891332947
13170,38250,88.18733331659692
13170,13676,78.25866940634286
13170,13678,38.42204450062711
13170,255342,26.19505738112042
13170,13680,52.62334151965609
13170,400752,28.784282334323468
13170,400759,26.64824760801219
13170,400760,27.555697584166605
13170,13689,33.18564315732586
13170,400763,26.16628668047761
13170,400764,28.82450654640446
13170,400765,28.965736455466384
13170,400766,27.230703558538657
13170,386430,51.24246069424641
13170,91524,39.16942731179381
13170,400777,26.00171044715941
13170,13706,34.141122561902
13170,400778,25.961717687882288
13170,290190,26.012381210536216
13170,91544,36.38389524504207
13170,245146,27.57178532558637
13170,118177,36.85308022128449
13170,417187,26.228685321505075
13170,13731,109.6048998032381
13170,91557,35.996285667929016
13170,91560,60.78312747522168
13170,91561,30.97201836052908
13170,91562,28.947756661990432
13170,91566,39.9732503853348
13170,91569,29.983310017712416
13170,91570,29.60320513037309
13170,36277,27.821295025692972
13170,91574,30.05780355460722
13170,91577,30.692954663315238
13170,91579,35.502442216612536
13170,91582,33.01373684721367
13170,34240,77.34850543751553
13170,91591,40.32696169722732
13170,91593,43.0325854707482
13170,91594,34.08418692396224
13170,91597,30.40331868721553
13170,91598,77.30516927164518
13170,91599,28.846686512927423
13170,91600,32.5421604863996
13170,202194,26.60081020437213
13170,91603,35.88273536398621
13170,91604,44.082904404803884
13170,429526,26.094034843080962
13170,91607,48.209679983362186
13170,91611,29.355482301787802
13170,91612,59.51268184162161
13170,91622,124.09183004367212
13170,13799,95.80713392846677
13170,91626,30.4128019807704
13170,91627,53.127210184163616
13170,370157,27.069161667839627
13170,91635,26.880297336746835
13170,91636,34.17223521416228
13170,91639,39.59581393373208
13170,89595,27.616280612980876
13170,417285,62.685848674315416
13170,114182,49.54109043397371
13170,417292,26.78656386902448
13170,42521,34.284375180714164
13170,32283,33.009049488550545
13170,417309,29.958449660674376
