2023-12-06_16-54-03
274452,98333,32.938022705799824
274452,282656,21.7840880834074
274452,69680,29.095269611092014
274452,32827,40.10963217824205
274452,43069,35.148668498853844
274452,331837,16.19313486082688
274452,43102,31.222843715014488
274452,198756,15.56877665699543
274452,96369,20.21614018248679
274452,370804,15.584573997797595
274452,370805,15.910095953668122
274452,370806,17.322469495016662
274452,108697,14.494549522792223
274452,96423,32.09749852782646
274452,41137,31.394248090892344
274452,13468,92.67602424328147
274452,30905,48.807465374758884
274452,284861,43.099799207130104
274452,337080,14.338076955388456
274452,284864,17.27788183358511
274452,284865,15.211475391817864
274452,284866,19.250887981854206
274452,337081,21.035485379603795
274452,284869,30.024977294505558
274452,284871,16.086969611650108
274452,284872,19.794313153744138
274452,284873,57.0647887241288
274452,284874,19.339363844151034
274452,284875,17.68320866955656
274452,284876,19.46083474922514
274452,284877,15.999807091373693
274452,337082,15.788135431694869
274452,284879,19.247676016245553
274452,284880,15.876318877376686
274452,284881,16.706212991839006
274452,284882,14.588769513515716
274452,284883,16.065838993314763
274452,284884,18.73496896456047
274452,284886,58.19586399436022
274452,284887,22.294447696847563
274452,284889,17.7593743957852
274452,284890,43.34927612180288
274452,284891,18.337000808135585
274452,284892,14.841006006324259
274452,284893,17.583225064307374
274452,284895,15.221087199129569
274452,284896,20.37909066812288
274452,284897,17.288916914792303
274452,284901,17.17396423860395
274452,284902,41.760404591038565
274452,284903,22.205577284746838
274452,284905,17.14795728846097
274452,284907,19.400912679499513
274452,284909,15.303280795261555
274452,284911,18.279791673744647
274452,284912,17.38707814026283
274452,284914,17.010944787802874
274452,284916,23.62084784446512
274452,284917,24.11984563302782
274452,284919,14.466942869774384
274452,284921,16.811897459114434
274452,57593,22.86406279094749
274452,284924,14.256521992109851
274452,284926,22.995042561949035
274452,418058,16.403765556274937
274452,129294,21.44611245348793
274452,418063,14.497552082746884
274452,337096,18.154186369303922
274452,337097,13.915587297240478
274452,147741,16.23957223684565
274452,418077,17.430076478844512
274452,92446,67.00948230078494
274452,96546,22.936937576659577
274452,82212,20.2458904776268
274452,139563,14.908975942178992
274452,96579,81.96328911276335
274452,418118,16.293058675466494
274452,96583,127.25284708184735
274452,147795,16.06218360299734
274452,223577,18.09377941788315
274452,223580,24.457101177113802
274452,223581,37.13036768938439
274452,47468,24.891541391297586
274452,96625,41.61073339947709
274452,315771,18.929863010139997
274452,315772,20.53501754356302
274452,31105,28.720127282461792
274452,98704,22.66335568941148
274452,117153,32.56679259605031
274452,133538,35.69718108067063
274452,133539,20.61877604528791
274452,76199,23.37695801423818
274452,416180,17.906085089135665
274452,43446,36.091077853139375
274452,416189,47.61735719025134
274452,117188,52.352729541210735
274452,117193,51.20439835579603
274452,117206,30.130841623519867
274452,31196,54.475644118147116
274452,117214,38.64549608543839
274452,117216,29.99254257452457
274452,117217,25.581630740840296
274452,192998,20.393311969711927
274452,31213,27.419725678173684
274452,117231,28.949190851715258
274452,418293,14.723366442778946
274452,29177,57.295622388149944
274452,117241,27.637724529554575
274452,35322,28.254490924198173
274452,315901,24.989756358518612
274452,416261,47.73776495936426
274452,188940,30.648598111724922
274452,416271,35.55585253777894
274452,143892,56.60426959114441
274452,416279,14.908327683806746
274452,57883,42.14246609692138
274452,133661,18.633305421455574
274452,197211,22.038665562503557
274452,12902,30.093413061122952
274452,117352,31.52610565518506
274452,275066,15.093357058345447
274452,43645,48.025535108491425
274452,324224,22.596522765350677
274452,139907,38.550978138849224
274452,29334,42.35712197981691
274452,29340,42.758130228176924
274452,203429,21.36078367202669
274452,90801,22.967285034563737
274452,416437,20.90902079789828
274452,223927,17.87701068008827
274452,12987,76.40577159655071
274452,416445,13.833295676846673
274452,418494,16.132374499203284
274452,12990,39.23670124535824
274452,35528,61.506092853215584
274452,416457,18.925698366716926
274452,416472,18.304949822567462
274452,416476,17.194490972033268
274452,115420,26.054668546246102
274452,127720,19.150510682425807
274452,13047,159.59457766892456
274452,418553,17.57440288694486
274452,418555,15.549844444393377
274452,13067,30.515685740907642
274452,13075,30.997160112493543
274452,13079,36.26910722549558
274452,13080,33.41149617643876
274452,13082,83.13808303920109
274452,418589,15.40763938846518
274452,13089,40.1174279450809
274452,416559,20.252268554105846
274452,127794,27.535265223973752
274452,324407,14.648433986914995
274452,13117,32.50421250739596
274452,13127,90.8519789797137
274452,117579,18.3497241327589
274452,13134,39.888524861762455
274452,43854,42.211642249827726
274452,13136,30.347901095902326
274452,13137,79.35520872218365
274452,13140,20.281301231524832
274452,13145,36.63319678700688
274452,13152,98.83826390051374
274452,13155,60.22351060643963
274452,13158,68.31908579968554
274452,97129,39.11841921712939
274452,13166,58.3106037936798
274452,13170,29.31925612948959
274452,13172,26.176891772876623
274452,13173,94.69331323320318
274452,13177,30.591900268753733
274452,47994,70.65006013038686
274452,13179,35.552811955021234
274452,13187,32.788511814373656
274452,328580,17.020347146421248
274452,328579,14.078571633673729
274452,13190,23.57720451408422
274452,13192,42.8781974126426
274452,131978,20.466083476878453
274452,39820,116.79551666272734
274452,416653,14.054749077160878
274452,13199,27.225583282468765
274452,13201,30.309275490703914
274452,13204,71.02198923576897
274452,99225,43.50262229418358
274452,13209,45.30532324005106
274452,31643,43.354860781412995
274452,13212,101.92160945189951
274452,13213,31.25159007874928
274452,13215,35.15751939732277
274452,13219,44.11306216683116
274452,13224,31.7883259509246
274452,45994,25.368592505607065
274452,13229,31.29468846659227
274452,416692,14.5746825012409
274452,58292,23.7866899085344
274452,13238,33.215741419744084
274452,31671,30.614041008432157
274452,13240,36.51465960797742
274452,13237,26.34793629405527
274452,127931,21.51455132798977
274452,13245,28.833201500411043
274452,127936,21.355986612335734
274452,29633,35.41105190809479
274452,416705,36.49372547719373
274452,13249,40.820398371638625
274452,31682,40.34746609776276
274452,13257,33.17103668048376
274452,13261,83.4036230981979
274452,31698,19.736606463764254
274452,416723,17.092461548634176
274452,416728,15.5041368881289
274452,13273,48.357722383884735
274452,420835,13.838624990596982
274452,13284,101.12168675449767
274452,416742,21.48696182286339
274452,13289,25.916001865923246
274452,13292,71.6519523511367
274452,13293,28.633107471171204
274452,252911,16.891984095036605
274452,13302,115.5466187919599
274452,13305,30.49577589296808
274452,13310,90.12713679531288
274452,13311,47.59748645051103
274452,13312,63.239792901751926
274452,13313,33.47514130358868
274452,13314,21.7601386782307
274452,13317,29.981148531822274
274452,418826,15.790816577238552
274452,416779,14.705395333551763
274452,13327,28.59988927650621
274452,13336,77.21520330994424
274452,13340,44.4705272128626
274452,13348,51.103932623535634
274452,13353,45.13258918245307
274452,13358,40.76316949589805
274452,13360,30.066885705795883
274452,42033,22.96997645556736
274452,13363,29.58893704192213
274452,13364,21.54573397731187
274452,13370,24.77653250095559
274452,78907,73.59916506941599
274452,13373,32.32630744317464
274452,117824,53.490341181364606
274452,13381,40.73532951080026
274452,13388,85.33831766739587
274452,117839,24.757830122397976
274452,13396,21.921429127606416
274452,13399,26.23330564506488
274452,13401,34.904014886428456
274452,13402,40.71322473391093
274452,416858,16.3006511776633
274452,140380,19.148407177515313
274452,13405,26.28258521619023
274452,416862,19.938107665996018
274452,13407,61.22560893137385
274452,13409,40.97686371787484
274452,13427,22.486194000624998
274452,13432,34.327129232502244
274452,13435,54.31339519249243
274452,13438,75.78821029543491
274452,13442,35.99842711225754
274452,337026,16.316582497270932
274452,337028,17.824391529766675
274452,337029,30.270039657469525
274452,13445,56.42078753951488
274452,337030,25.07793001497788
274452,13448,38.89762690501172
274452,337033,23.99683339218587
274452,13450,121.08513013500381
274452,13449,30.34127298913781
274452,337035,19.7459009879605
274452,337036,19.53289693618157
274452,337037,16.142777179695276
274452,416905,16.799477109783574
274452,337039,15.624532567642278
274452,13456,31.439369406796494
274452,13455,40.64960424853178
274452,253073,25.377092405076944
274452,13460,36.63835837722714
